2269, 1682274623567.693
2270, 1689113138297.643
2271, 1695951653027.593
2272, 1702790167757.542
2273, 1709628682487.492
2274, 1716467197217.442
2275, 1723305711947.392
2276, 1730144226677.342
2277, 1736982741407.292
2278, 1743821256137.242
2279, 1750659770867.192
2280, 1757498285597.142
2281, 1764336800327.092
2282, 1771175315057.042
2283, 1778013829786.992
2284, 1784852344516.942
2285, 1791690859246.892
2286, 1798529373976.842
2287, 1805367888706.792
2288, 1812206403436.742
2289, 1819044918166.692
2290, 1825883432896.642
2291, 1832721947626.592
2292, 1839560462356.542
2293, 1846398977086.491
2294, 1853237491816.441
2295, 1860076006546.391
2296, 1866914521276.341
2297, 1873753036006.291
2298, 1880591550736.241
2299, 1887430065466.191
2300, 1894268580196.141
2301, 1901107094926.091
2302, 1907945609656.041
2303, 1914784124385.991
2304, 1921622639115.941
2305, 1928461153845.891
2306, 1935299668575.841
2307, 1942138183305.791
2308, 1948976698035.741
2309, 1955815212765.691
2310, 1962653727495.641
2311, 1969492242225.591
2312, 1976330756955.541
2313, 1983169271685.490
2314, 1990007786415.440
2315, 1996846301145.390
2316, 2003684815875.340
2317, 2010523330605.290
2318, 2017361845335.240
2319, 2024200360065.190
2320, 2031038874795.140
2321, 2037877389525.090
2322, 2044715904255.040
2323, 2051554418984.990
2324, 2058392933714.940
2325, 2065231448444.890
2326, 2072069963174.840
2327, 2078908477904.790
2328, 2085746992634.740
2329, 2092585507364.690
2330, 2099424022094.640
2331, 2106262536824.590
2332, 2113101051554.540
2333, 2119939566284.490
2334, 2126778081014.439
2335, 2133616595744.389
2336, 2140455110474.339
2337, 2147293625204.289
2338, 2154132139934.239
2339, 2160970654664.189
2340, 2167809169394.139
2341, 2174647684124.089
2342, 2181486198854.039
2343, 2188324713583.989
2344, 2195163228313.939
2345, 2202001743043.889
2346, 2208840257773.839
2347, 2215678772503.790
2348, 2222517287233.740
2349, 2229355801963.690
2350, 2236194316693.640
2351, 2243032831423.590
2352, 2249871346153.541
2353, 2256709860883.491
2354, 2263548375613.441
2355, 2270386890343.391
2356, 2277225405073.341
2357, 2284063919803.292
2358, 2290902434533.242
2359, 2297740949263.192
2360, 2304579463993.142
2361, 2311417978723.092
2362, 2318256493453.042
2363, 2325095008182.993
2364, 2331933522912.943
2365, 2338772037642.893
2366, 2345610552372.843
2367, 2352449067102.793
2368, 2359287581832.744
2369, 2366126096562.694
2370, 2372964611292.644
2371, 2379803126022.594
2372, 2386641640752.544
2373, 2393480155482.495
2374, 2400318670212.445
2375, 2407157184942.395
2376, 2413995699672.345
2377, 2420834214402.295
2378, 2427672729132.246
2379, 2434511243862.196
2380, 2441349758592.146
2381, 2448188273322.096
2382, 2455026788052.046
2383, 2461865302781.997
2384, 2468703817511.947
2385, 2475542332241.897
2386, 2482380846971.847
2387, 2489219361701.797
2388, 2496057876431.748
2389, 2502896391161.698
2390, 2509734905891.648
2391, 2516573420621.598
2392, 2523411935351.548
2393, 2530250450081.499
2394, 2537088964811.449
2395, 2543927479541.399
2396, 2550765994271.349
2397, 2557604509001.299
2398, 2564443023731.250
2399, 2571281538461.200
2400, 2578120053191.150
2401, 2584958567921.100
2402, 2591797082651.050
2403, 2598635597381.000
2404, 2605474112110.951
2405, 2612312626840.901
2406, 2619151141570.851
2407, 2625989656300.801
2408, 2632828171030.751
2409, 2639666685760.702
2410, 2646505200490.652
2411, 2653343715220.602
2412, 2660182229950.552
2413, 2667020744680.502
2414, 2673859259410.453
2415, 2680697774140.403
2416, 2687536288870.353
2417, 2694374803600.303
2418, 2701213318330.253
2419, 2708051833060.204
2420, 2714890347790.154
2421, 2721728862520.104
2422, 2728567377250.054
2423, 2735405891980.004
2424, 2742244406709.955
2425, 2749082921439.905
2426, 2755921436169.855
2427, 2762759950899.805
2428, 2769598465629.755
2429, 2776436980359.706
2430, 2783275495089.656
2431, 2790114009819.606
2432, 2796952524549.556
2433, 2803791039279.506
2434, 2810629554009.457
2435, 2817468068739.407
2436, 2824306583469.357
2437, 2831145098199.307
2438, 2837983612929.257
2439, 2844822127659.208
2440, 2851660642389.158
2441, 2858499157119.108
2442, 2865337671849.058
2443, 2872176186579.008
2444, 2879014701308.958
2445, 2885853216038.909
2446, 2892691730768.859
2447, 2899530245498.809
2448, 2906368760228.759
